,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
1446,f59f8d63-e4c6-48fc-ad2a-9b296937649a,Nick “beads” Kavanagh,https://play-lh.googleusercontent.com/a/ACg8ocIe3e9__mojHEBrVuLER8mF8GTzhgTmT3CPQIkcufbQNg=mo,"Terrible experience. If you forget to acknowledge a recurring task when it reminds you, it will no longer send reminders for that task. Randomly changes ""remind me when due"" selection to ""do not remind me"". In one week, with 4 tasks per day, it has failed to remind me 9 times. Absolutely useless! ETA: AFTER THE DEVELOPERS REPLY, I checked my power saving and HAD NONE ACTIVATED. DO NOT BELIEVE HIM. DO NOT BUY! ETA: Two years later (07/22), still doesn't work.",1,10,2.9.1,2022-07-05 08:04:43,"Nick, you need to the mark the current occurrence of a task as complete for the date and time to increment. If you don't want to do this, enable the auto increment Tasks setting. If you need help just email me? Why does no one just ask for help? Is pride getting in the way or is complaining and leaving poor reviews for others hard work easier",2022-07-06 04:08:25,2.9.1,most_relevant,com.tasks.android
1447,9c9001a1-04bf-4781-b89a-569cf7d1855c,Monica Bosse,https://play-lh.googleusercontent.com/a-/ALV-UjUCMynqnX0912swRrbgTtPSNCzupymZhRaLrNX0CzKAvmw,"Even though I set a task list to repeat (daily, weekly, monthly) it doesn't present a new checklist with the same content or new reminders. I checked off everything the first week and the due date in the corner changed but every item is still checked off and no new reminders are coming through which defeats the purpose IMO.",1,12,2.26.2,2022-04-22 02:12:56,"Monica, this is an issue with your device. Samsung add very aggressive power saving to their devices which breaks the standard Android alarm manager functions. You will have seen a warning about this when you created your first reminder. Here is the link again: https://mytasksapp.com/help/faqs If you need more help, just email me. Cheers, Steve",2022-04-22 09:55:24,2.26.2,most_relevant,com.tasks.android
1448,4f759f96-0e97-4a18-ae0b-f3c5e2c96e57,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I do not like the functionality of the app. I found it is very easy to delete a sub list. But if you create a second list I could not figure out how to delete it after going through all settings. I also did not like the fact that you can only add one item within the sub list. Other people may be okay with these nuances, but for me it's not. I only use this app for about a half an hour and then deleted it.",1,3,,2019-11-17 12:02:42,"Hi Depoit, to clarify a few things. To delete a sub list simply open the sub list menu (3 dots top right) and click delete. If there is only 1 sub list the parent list will also be deleted. I believe you are getting confused between sub lists and tasks. I offer all support for free. You could have emailed me directly for help. Steve",2019-11-17 12:40:57,,most_relevant,com.tasks.android
1449,fd511da2-e1fb-4aeb-ab67-11c82bf360d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I removed this paid app. I missed about a dozen events over the few months I owned this. I would look at the app a few minutes after an event was supposed to pop up, and it showed that it had missed. I'm trying out Simple Calendar, which testing seems to work better.",1,6,1.33.3,2020-02-01 19:12:59,"Kaleb apologies you had an issue with my app. However, this is an issue with your device not Tasks. LG add.very aggressive power saving to their devices which breaks the standard Android alarm manager functions. Check your power settings for Tasks or checkout the online help: https://mytasksapp.com/help/faqs. I hope this helps, Steve",2020-02-02 03:10:24,1.33.3,most_relevant,com.tasks.android
1450,4c529ca0-6ba2-4420-a174-3c412f3dc77b,Katherine Iodice,https://play-lh.googleusercontent.com/a/ACg8ocIBZaocW4AhQQXRPv1Fi8tXXJC7hLM47ZzUTyDDX4Glfg=mo,Too hard to figure out,1,0,,2024-02-05 09:20:45,,,,newest,com.tasks.android
1451,011bcaf0-9476-432b-ab06-9a7e43305a91,Liara Jane,https://play-lh.googleusercontent.com/a-/ALV-UjV1FjsdEkXfpZSOarTF3TdCUuMjweAsCH-gQqaoqSIBP4uk,"Too many odd nuances that make the UI a clunky mess. A few changes could make a big impact. It's an almost there product, but just enough issues to make it a no.",1,1,3.14.0,2024-02-03 20:24:09,,,3.14.0,newest,com.tasks.android
1452,23680c7a-18e2-4ea2-aea5-a33f53fc4f50,Suzzane McCoy,https://play-lh.googleusercontent.com/a/ACg8ocLtJ3-Yve6OzmJbEHEASRxf_c08aPmRHmfJBGQs-wtZ=mo,I couldn't figure out how to use it,1,1,,2024-02-03 08:51:42,,,,newest,com.tasks.android
1453,dcff2f5d-3b13-4fee-b72a-2dce77928289,BolanderBooks,https://play-lh.googleusercontent.com/a-/ALV-UjUVrvIkD9eHr55rX5iW2eYTMqHSxEm-DAlUw3FeDsv-UFk,"The repeat function doesn't work. I'll tell it to repeat the reminder every 12 hours, but it'll go off once and then never again. Edit: No, I will not waste my time emailing you when there are other apps on the store that actually work as advertised. The fact that you're stalking me on other websites and sending me messages to try and scare me into taking down my review is absolutely pathetic! It's staying right where it is, and I hope everyone sees it and decides not to download your awful app.",1,0,3.14.0,2024-02-02 18:06:45,"BolanderBooks, it's working on my test devices (I even have an old S8) and other users have not reported issues. Did you look at the Help (main menu)? if you need help, just email me. I'm always here to help users, so just ask. Cheers, Steve EDIT: Wow! There's no reason to be like that when I'm trying to help you!",2024-02-02 18:03:39,3.14.0,newest,com.tasks.android
1454,f3602e49-3405-4115-b916-2c45dec4c577,Sidd Gould,https://play-lh.googleusercontent.com/a/ACg8ocJiBj4wQncEpiqjDP2n5p3WfLsfNgifxa0KE2_7W4An=mo,Junk,1,0,,2024-01-23 20:30:24,,,,newest,com.tasks.android
1455,f1616ebb-957a-493c-a62d-9791df62fb22,Ryan Phillips,https://play-lh.googleusercontent.com/a-/ALV-UjVc6SAN9Na376tDg0-iFngqcjpHkwasc7eV_UDOjk0VlQ,"Developer Steve: Per your request at stating my observations were false or ""mistaken,"" the rating had been adjusted from 4 stars Cheers. 1. Overall excellent. 2. It resets several times throughout the day forcing one to remember what one is already checked off. For some this can defeat the purpose of having a list . 3. The day always changes at midnight. It's fairly easy to work around but if you are in a job where you're typically working very late.....",1,3,3.14.0,2024-01-19 21:06:21,"***EDIT 1 star for this reply? Really? I'm offering help you!*** Hi Ryan, it sounds like you are mistaken. When you mark a task as complete it will remain complete forever. They do not reset several times through the day. Recurring tasks reset at midnight because users wanted to see what they had achieved today. If you need help, just email me.",2024-01-20 03:14:19,3.14.0,newest,com.tasks.android
1456,9a6c6dab-2fbb-4fd3-ae6c-f9c7756c1456,Subbu,https://play-lh.googleusercontent.com/a-/ALV-UjWrm0iTlOmRy6FqSB2GOxewsCQUDmOkPTxcxC9aNLTEz0H-,"I uninstalled the buggy app because it never worked as intended. I am extremely frustrated. Kindly, please do not ask me to send an email for assistance. I prefer using TickTick and Scheduleify apps for my needs. I have lost faith in your app. Having your app on my phone feels like a total waste of storage.",1,8,3.8.3,2024-01-17 13:26:04,"Subbu, it’s a shame you went out of your way to give my hard work a bad review rather than asking for help. Tasks is a community driven project of mine. Unlike other apps I don’t take your data without permission to sell for profit. I don’t include ads. I don’t ask much in return for the 1000s of hours I’ve given you. Gratitude & stars are free",2024-01-17 13:51:43,3.8.3,newest,com.tasks.android
1457,dc7f2039-de74-48a6-a4aa-3bcda29d19ea,Belinda Clem,https://play-lh.googleusercontent.com/a-/ALV-UjWJ0LzqjBDBddB1FhVIEJZxXUpRVTb6h6rNedn_pc24tSg,You have to pay to share the lists,1,1,3.14.0,2024-01-16 11:01:49,,,3.14.0,newest,com.tasks.android
1458,717e6f62-566d-4c6e-b548-90a7eaf9f508,Terri Kennedy,https://play-lh.googleusercontent.com/a/ACg8ocJ0-3DMpQQ8INGv-IE2swEJ5JNbmOrfESblQPUu5ZNK=mo,I made a list and couldn't find it when I reopened it. There is no help button and it is the most non user friendly I have ever attempted to use. There is no way to contact you even though you state you are available for questions.,1,2,3.14.0,2024-01-11 09:48:45,,,3.14.0,newest,com.tasks.android
1459,ecb92d20-a067-416b-92c3-845808327e2c,Tom,https://play-lh.googleusercontent.com/a/ACg8ocLTqYG8GHjLutakZ-aAac46poaVukzp3Cv4GL1_aEer=mo,Struggling to find a app that notificates me. This app worked well for about 2 weeks...,1,2,3.14.0,2024-01-04 15:25:21,,,3.14.0,newest,com.tasks.android
1460,49bd43c1-6b8f-4fac-b8c3-619a854cbf01,Julia Lacon,https://play-lh.googleusercontent.com/a-/ALV-UjVzwFe_-1oa_hon_sopmcYOlNaoqhNPEualn17JmWMu5wc,Can't figure it out! I add a task and then it goes away and I never see it again. I honestly have had it for so long and finally tried to really look at it and I wanted to get to the main menu. Or something/somewhere to see my current and previous tasks but no matter what I press nothing took me there. It just created a task and disappeared so I finally deleted it. Would love to figure it out seeing as it has such high ratings but it shouldn't be this hard and I have a bachelor's degree lol,2,3,3.11.0,2023-12-29 13:11:15,,,3.11.0,most_relevant,com.tasks.android
1461,4fd93c0e-c9df-4944-a752-ad039bcf2eb5,The Real Deal,https://play-lh.googleusercontent.com/a-/ALV-UjViw55x826vH1wBH0yUJDOTWuX3Sp_PtgKXcGjd8PASJ18,"Stopped using. Just doesn't operate the way I'd like. This is a very good app, and I love the non-subscription purchase, but tapping on a task in ""Daily"" takes you to that tasks list. (For example ""Run 2miles"" takes you to ""Health,"" a task list I set up for workouts, and not ""Daily,"" the default daily task list.) This is not intuitive and makes it difficult to use. Reminders ONLY fire when I reboot my phone, defeating the entire purpose. It's just not doing what I want it to do.",2,21,2.25.12,2022-10-31 13:56:31,"If you need help, just email me. Missing notifications is an issue with your phone NOT Tasks app. Some manufacturers add aggressive power saving. You'll have seen a warning. Here's the help again: https://mytasksapp.com/help/faqs I don't understand your daily/health bit??? As mentioned email me rather than just ghosting me. Cheers, Steve",2022-11-21 07:05:22,2.25.12,most_relevant,com.tasks.android
1462,89fa7659-5885-4862-a52d-8d154347eb41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I actually really like this app but one of the biggest features that needs to work properly for my routines is repeating reminders. I set reminds for monthly bills such as rent, and set it to repeat ""monthly"". But when I complete the task, it uncompletes itself the very next day WITHOUT setting the reminder to the next month. Basically if i set it to November 1st, it tries to remind me again, daily, on november 1st. It doesn't work. I love the app but the most important feature is broken sadly.",2,3,1.33,2019-11-04 10:11:10,If the date and time are not being updated this is.almost certainly due to aggressive power saving on your device not Tasks. Tasks is a hobby project of mine with all features and support offered for free without advertising. It simply relies on donations and my spare time. You could have done me the courtesy of contacting me directly. Steve,2019-11-04 10:26:27,1.33,most_relevant,com.tasks.android
1463,d1613ebf-c61c-4f74-b32a-fdef58c3a37b,Jaime Johnson,https://play-lh.googleusercontent.com/a-/ALV-UjVxILhKTyHk0-b--xWQ0z1KMZI3PX81lI_egvztdNy5s7g,"UPDATE: I loved this app in the beginning but I've noticed lately that the reminder alarms are not consistently on time, and often times don't alarm until hours after the set time. It seems like unless I'm actually in the app, the alarms don't go off. Not great for what I need it for. Unfortunate because I paid for the app and it was working at first. I will be uninstalling and looking for a replacement. Great app! Super useful and easy to use.",2,9,2.13.0,2021-03-02 17:26:11,"Hi Jaime, this is an issue with your device. Samsung add very aggressive power saving to their devices which breaks the standard Android alarm manager functions. You will have seen a warning about this when you created your first reminder. The link again: https://mytasksapp.com/help/faqs if you need help, just email me. I hope this helps, Steve",2021-03-29 11:42:12,2.13.0,most_relevant,com.tasks.android
1464,e9c107d3-6548-4d02-9e54-39b97b877d56,Nitrode Twofiftysix,https://play-lh.googleusercontent.com/a/ACg8ocIFap25DFZsm6MPlBy4VSalJwRgy7BvLsqIX-h3Oe0G=mo,"It's excellent if you don't make the mistake of using the sub-tasks feature. Sub-tasks are broken. Well, they kind of work as long as you don't care whether the app correctly remembers which sub-tasks are complete and which ones are incomplete and don't mind if the app just randomly changes that for you behind your back.",2,0,2.14.1,2021-03-08 00:41:23,"Nitrode, you are the first to repot any issues with sub tasks. Sub tasks will complete when you mark the parent task as completed. Maybe this explains what you are seeing? If not, please email me and help improve Tasks for everyone. Thanks, Steve",2021-03-08 04:18:38,2.14.1,most_relevant,com.tasks.android
